label_id,patch_id,path,label,tissue_pct
10143,00046_13-4.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00046_13-4.png,HGSC,0.6592	
10143,00047_14-4.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00047_14-4.png,HGSC,0.5342	
10143,00049_16-4.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00049_16-4.png,HGSC,0.333	
10143,00050_1-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00050_1-5.png,HGSC,0.8047	
10143,00051_2-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00051_2-5.png,HGSC,0.3613	
10143,00052_3-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00052_3-5.png,HGSC,0.6572	
10143,00053_4-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00053_4-5.png,HGSC,0.8391	
10143,00054_5-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00054_5-5.png,HGSC,0.7412	
10143,00055_6-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00055_6-5.png,HGSC,0.771	
10143,00056_7-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00056_7-5.png,HGSC,0.8594	
10143,00057_8-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00057_8-5.png,HGSC,0.7676	
10143,00058_9-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00058_9-5.png,HGSC,0.9221	
10143,00059_10-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00059_10-5.png,HGSC,0.9182	
10143,00060_11-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00060_11-5.png,HGSC,0.968	
10143,00061_12-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00061_12-5.png,HGSC,0.9453	
10143,00062_13-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00062_13-5.png,HGSC,0.9292	
10143,00063_14-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00063_14-5.png,HGSC,0.8594	
10143,00064_15-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00064_15-5.png,HGSC,0.2253	
10143,00066_17-5.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00066_17-5.png,HGSC,0.783	
10143,00067_1-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00067_1-6.png,HGSC,0.3708	
10143,00069_3-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00069_3-6.png,HGSC,0.2727	
10143,00070_4-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00070_4-6.png,HGSC,0.7756	
10143,00071_5-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00071_5-6.png,HGSC,0.8936	
10143,00072_6-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00072_6-6.png,HGSC,0.8772	
10143,00073_7-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00073_7-6.png,HGSC,0.9724	
10143,00074_8-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00074_8-6.png,HGSC,0.9856	
10143,00075_9-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00075_9-6.png,HGSC,0.8337	
10143,00076_10-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00076_10-6.png,HGSC,0.9624	
10143,00077_11-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00077_11-6.png,HGSC,0.9734	
10143,00078_12-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00078_12-6.png,HGSC,0.9666	
10143,00079_13-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00079_13-6.png,HGSC,0.9556	
10143,00080_14-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00080_14-6.png,HGSC,0.9749	
10143,00081_15-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00081_15-6.png,HGSC,0.8984	
10143,00082_16-6.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00082_16-6.png,HGSC,0.4592	
10143,00086_4-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00086_4-7.png,HGSC,0.7891	
10143,00087_5-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00087_5-7.png,HGSC,0.8542	
10143,00088_6-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00088_6-7.png,HGSC,0.8372	
10143,00089_7-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00089_7-7.png,HGSC,0.9287	
10143,00090_8-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00090_8-7.png,HGSC,0.927	
10143,00091_9-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00091_9-7.png,HGSC,0.946	
10143,00092_10-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00092_10-7.png,HGSC,0.9819	
10143,00093_11-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00093_11-7.png,HGSC,0.9724	
10143,00094_12-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00094_12-7.png,HGSC,0.9832	
10143,00095_13-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00095_13-7.png,HGSC,0.97	
10143,00096_14-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00096_14-7.png,HGSC,0.9871	
10143,00097_15-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00097_15-7.png,HGSC,0.9797	
10143,00098_16-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00098_16-7.png,HGSC,0.5083	
10143,00099_17-7.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00099_17-7.png,HGSC,0.6567	
10143,00102_3-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00102_3-8.png,HGSC,0.5835	
10143,00103_4-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00103_4-8.png,HGSC,0.8599	
10143,00104_5-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00104_5-8.png,HGSC,0.5498	
10143,00105_6-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00105_6-8.png,HGSC,0.6804	
10143,00106_7-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00106_7-8.png,HGSC,0.8953	
10143,00107_8-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00107_8-8.png,HGSC,0.9478	
10143,00108_9-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00108_9-8.png,HGSC,0.979	
10143,00109_10-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00109_10-8.png,HGSC,0.9709	
10143,00110_11-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00110_11-8.png,HGSC,0.9448	
10143,00111_12-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00111_12-8.png,HGSC,0.9595	
10143,00112_13-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00112_13-8.png,HGSC,0.9561	
10143,00113_14-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00113_14-8.png,HGSC,0.9419	
10143,00114_15-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00114_15-8.png,HGSC,0.9712	
10143,00115_16-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00115_16-8.png,HGSC,0.8936	
10143,00116_17-8.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00116_17-8.png,HGSC,0.6211	
10143,00119_3-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00119_3-9.png,HGSC,0.5847	
10143,00120_4-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00120_4-9.png,HGSC,0.4194	
10143,00121_5-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00121_5-9.png,HGSC,0.2397	
10143,00122_6-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00122_6-9.png,HGSC,0.4104	
10143,00123_7-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00123_7-9.png,HGSC,0.9221	
10143,00124_8-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00124_8-9.png,HGSC,0.8867	
10143,00125_9-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00125_9-9.png,HGSC,0.9492	
10143,00126_10-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00126_10-9.png,HGSC,0.9661	
10143,00127_11-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00127_11-9.png,HGSC,0.9561	
10143,00128_12-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00128_12-9.png,HGSC,0.9358	
10143,00129_13-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00129_13-9.png,HGSC,0.8508	
10143,00130_14-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00130_14-9.png,HGSC,0.8093	
10143,00131_15-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00131_15-9.png,HGSC,0.8948	
10143,00132_16-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00132_16-9.png,HGSC,0.9119	
10143,00133_17-9.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00133_17-9.png,HGSC,0.6196	
10143,00138_5-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00138_5-10.png,HGSC,0.4724	
10143,00139_6-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00139_6-10.png,HGSC,0.7749	
10143,00140_7-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00140_7-10.png,HGSC,0.8979	
10143,00141_8-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00141_8-10.png,HGSC,0.9287	
10143,00142_9-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00142_9-10.png,HGSC,0.8945	
10143,00143_10-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00143_10-10.png,HGSC,0.9224	
10143,00144_11-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00144_11-10.png,HGSC,0.9714	
10143,00145_12-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00145_12-10.png,HGSC,0.8823	
10143,00146_13-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00146_13-10.png,HGSC,0.8323	
10143,00147_14-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00147_14-10.png,HGSC,0.8572	
10143,00148_15-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00148_15-10.png,HGSC,0.9316	
10143,00149_16-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00149_16-10.png,HGSC,0.948	
10143,00150_17-10.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00150_17-10.png,HGSC,0.6328	
10143,00151_1-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00151_1-11.png,HGSC,0.3608	
10143,00154_4-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00154_4-11.png,HGSC,0.2622	
10143,00155_5-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00155_5-11.png,HGSC,0.8958	
10143,00156_6-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00156_6-11.png,HGSC,0.8835	
10143,00157_7-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00157_7-11.png,HGSC,0.9106	
10143,00158_8-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00158_8-11.png,HGSC,0.8977	
10143,00159_9-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00159_9-11.png,HGSC,0.769	
10143,00160_10-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00160_10-11.png,HGSC,0.9158	
10143,00161_11-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00161_11-11.png,HGSC,0.8101	
10143,00162_12-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00162_12-11.png,HGSC,0.7646	
10143,00163_13-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00163_13-11.png,HGSC,0.7388	
10143,00164_14-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00164_14-11.png,HGSC,0.8164	
10143,00165_15-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00165_15-11.png,HGSC,0.8452	
10143,00166_16-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00166_16-11.png,HGSC,0.4492	
10143,00167_17-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00167_17-11.png,HGSC,0.7437	
10143,00168_18-11.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00168_18-11.png,HGSC,0.8289	
10143,00169_1-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00169_1-12.png,HGSC,0.2131	
10143,00172_4-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00172_4-12.png,HGSC,0.4297	
10143,00173_5-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00173_5-12.png,HGSC,0.9497	
10143,00174_6-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00174_6-12.png,HGSC,0.9878	
10143,00175_7-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00175_7-12.png,HGSC,0.8892	
10143,00176_8-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00176_8-12.png,HGSC,0.9705	
10143,00177_9-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00177_9-12.png,HGSC,0.7805	
10143,00178_10-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00178_10-12.png,HGSC,0.6719	
10143,00179_11-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00179_11-12.png,HGSC,0.9307	
10143,00180_12-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00180_12-12.png,HGSC,0.8684	
10143,00181_13-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00181_13-12.png,HGSC,0.877	
10143,00182_14-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00182_14-12.png,HGSC,0.9119	
10143,00183_15-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00183_15-12.png,HGSC,0.7026	
10143,00184_16-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00184_16-12.png,HGSC,0.3057	
10143,00185_17-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00185_17-12.png,HGSC,0.4526	
10143,00186_18-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00186_18-12.png,HGSC,0.8589	
10143,00187_19-12.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00187_19-12.png,HGSC,0.4402	
10143,00188_1-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00188_1-13.png,HGSC,0.2417	
10143,00191_4-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00191_4-13.png,HGSC,0.218	
10143,00192_5-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00192_5-13.png,HGSC,0.8638	
10143,00193_6-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00193_6-13.png,HGSC,0.8235	
10143,00194_7-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00194_7-13.png,HGSC,0.886	
10143,00195_8-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00195_8-13.png,HGSC,0.7915	
10143,00196_9-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00196_9-13.png,HGSC,0.7944	
10143,00197_10-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00197_10-13.png,HGSC,0.5527	
10143,00198_11-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00198_11-13.png,HGSC,0.9292	
10143,00199_12-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00199_12-13.png,HGSC,0.9204	
10143,00200_13-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00200_13-13.png,HGSC,0.9504	
10143,00201_14-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00201_14-13.png,HGSC,0.8535	
10143,00202_15-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00202_15-13.png,HGSC,0.8164	
10143,00203_16-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00203_16-13.png,HGSC,0.2153	
10143,00204_17-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00204_17-13.png,HGSC,0.4055	
10143,00205_18-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00205_18-13.png,HGSC,0.5598	
10143,00206_19-13.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00206_19-13.png,HGSC,0.2942	
10143,00207_1-14.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00207_1-14.png,HGSC,0.4785	
10143,00211_5-14.png,/kaggle/input/ubc-ocean-tiles-w-masks-2048px-scale-0-25/train_images/10143/00211_5-14.png,HGSC,0.4666	
